accident_index,accident_year,accident_reference,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location
2022010354170,2022,010354170,511093,172240,-0.403079,51.438275,1,3,2,1,11/01/2022,3,14:13,-1,E09000018,E09000018,6,0,6,20,3,4,6,0,0,0,1,2,2,0,0,1,1,2,E01002615
2022010354171,2022,010354171,513310,186372,-0.366662,51.564852,1,3,2,1,02/01/2022,1,14:00,-1,E09000015,E09000015,3,4090,6,30,9,9,6,0,0,5,1,8,2,0,0,1,3,2,E01002212
2022010354173,2022,010354173,542739,182976,0.056272,51.527663,1,3,2,1,09/01/2022,1,10:25,-1,E09000025,E09000025,3,117,6,30,3,4,4,167,2,1,1,1,1,0,0,1,1,2,E01003527
2022010354174,2022,010354174,532187,176947,-0.098004,51.47605,1,3,2,1,11/01/2022,3,18:25,-1,E09000028,E09000028,3,202,3,20,5,4,6,0,0,0,4,2,1,0,0,1,1,2,E01003919
2022010354176,2022,010354176,535235,192299,-0.048248,51.613286,1,3,3,2,11/01/2022,3,21:14,-1,E09000010,E09000010,3,1055,1,40,1,4,3,1055,0,0,4,1,2,0,0,1,1,2,E01001427
2022010354178,2022,010354178,534881,159765,-0.065761,51.321009,1,3,1,1,11/01/2022,3,23:15,-1,E09000008,E09000008,4,269,6,30,9,4,6,0,0,8,4,1,2,0,1,1,1,2,E01001106
2022010354180,2022,010354180,516325,176446,-0.326457,51.475028,1,2,1,1,11/01/2022,3,18:50,-1,E09000018,E09000018,3,310,6,20,0,-1,0,-1,0,1,4,9,1,0,6,1,1,2,E01002681
2022010354181,2022,010354181,547185,170324,0.115053,51.41284,1,3,1,1,11/01/2022,3,22:50,-1,E09000004,E09000004,3,223,3,30,1,4,3,20,0,0,4,1,2,0,0,2,1,2,E01000735
2022010354187,2022,010354187,533505,182736,-0.076849,51.527763,1,3,2,1,11/01/2022,3,22:00,-1,E09000012,E09000012,3,1208,6,20,0,-1,0,-1,0,0,4,2,2,0,0,1,1,2,E01033706
2022010354188,2022,010354188,538908,171823,-0.003299,51.428396,1,3,2,4,11/01/2022,3,23:45,-1,E09000023,E09000023,6,0,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,2,E01003353
2022010354191,2022,010354191,526241,178922,-0.182869,51.495156,1,3,3,1,11/01/2022,3,22:10,-1,E09000020,E09000020,3,4,6,30,6,2,4,325,0,5,4,1,1,0,0,1,1,2,E01002887
2022010354195,2022,010354195,527028,188795,-0.167979,51.583707,1,2,2,1,12/01/2022,4,06:00,-1,E09000003,E09000003,3,1,3,40,6,2,5,0,0,0,4,1,1,0,0,1,1,2,E01000208
2022010354200,2022,010354200,525084,165255,-0.20435,51.372586,1,3,1,1,06/01/2022,5,15:05,-1,E09000029,E09000029,6,0,6,20,0,-1,0,-1,9,9,1,9,9,0,0,1,3,2,E01004148
2022010354206,2022,010354206,518072,185057,-0.298433,51.552057,1,3,2,1,11/01/2022,3,18:00,-1,E09000005,E09000005,3,404,9,20,9,9,3,404,9,9,4,2,2,9,9,1,3,2,E01000633
2022010354212,2022,010354212,526580,174827,-0.179454,51.458279,1,2,1,1,12/01/2022,4,08:30,-1,E09000032,E09000032,3,3,2,30,6,4,3,3,0,1,1,1,1,0,0,1,1,2,E01004510
2022010354213,2022,010354213,534332,179381,-0.066212,51.497418,1,3,1,2,12/01/2022,4,08:50,-1,E09000028,E09000028,5,0,6,20,0,-1,0,-1,0,1,1,1,1,0,0,1,3,2,E01004022
2022010354217,2022,010354217,537239,163911,-0.030347,51.357703,1,3,3,1,12/01/2022,4,08:15,-1,E09000008,E09000008,3,2022,3,30,0,-1,0,-1,0,0,1,1,2,0,0,2,1,2,E01001065
2022010354220,2022,010354220,539221,172216,0.001354,51.431851,1,3,2,1,12/01/2022,4,08:31,-1,E09000023,E09000023,5,0,2,20,0,-1,0,-1,0,0,1,1,2,0,0,1,1,2,E01003346
2022010354228,2022,010354228,515441,185189,-0.33632,51.553788,1,3,2,1,12/01/2022,4,11:40,-1,E09000009,E09000009,3,4090,6,20,3,4,6,0,0,0,1,1,2,0,0,1,1,2,E01001312
2022010354229,2022,010354229,515404,183040,-0.337557,51.534481,1,3,2,1,12/01/2022,4,10:55,-1,E09000009,E09000009,3,40,3,40,0,-1,0,-1,0,0,1,1,2,0,0,1,1,2,E01001349
2022010354233,2022,010354233,540024,180752,0.016277,51.508358,1,3,1,2,07/01/2022,6,12:30,-1,E09000025,E09000025,3,1020,6,20,99,2,3,1011,9,9,1,1,1,0,0,1,3,2,E01033576
2022010354234,2022,010354234,547133,187714,0.121548,51.569108,1,3,1,1,12/01/2022,4,09:15,-1,E09000026,E09000026,6,0,6,30,99,9,3,118,9,5,1,8,1,0,0,1,3,2,E01003666
2022010354241,2022,010354241,514447,183284,-0.351269,51.536869,1,3,2,1,12/01/2022,4,12:15,-1,E09000009,E09000009,3,40,3,40,5,4,6,0,0,0,1,1,2,0,0,1,1,2,E01001268
2022010354242,2022,010354242,512330,179193,-0.383082,51.500524,1,3,1,1,10/01/2022,2,19:10,-1,E09000009,E09000009,5,0,6,20,99,2,6,0,0,1,4,1,1,0,0,1,3,2,E01001367
2022010354244,2022,010354244,515039,188600,-0.341,51.584526,1,3,2,1,10/01/2022,2,15:25,-1,E09000015,E09000015,5,0,9,20,6,4,5,0,9,9,1,1,2,9,9,1,3,2,E01002128
2022010354245,2022,010354245,533875,190364,-0.068616,51.596223,1,3,2,1,10/01/2022,2,13:33,-1,E09000014,E09000014,3,1010,3,20,7,2,6,0,0,5,1,7,2,0,2,1,3,2,E01001979
2022010354246,2022,010354246,528369,190771,-0.147913,51.601161,1,2,3,1,12/01/2022,4,12:37,-1,E09000003,E09000003,4,550,6,30,3,4,6,0,0,1,1,1,2,0,0,1,1,2,E01000156
2022010354255,2022,010354255,549566,179789,0.153263,51.497262,1,3,2,1,07/01/2022,6,05:50,-1,E09000004,E09000004,5,0,3,30,1,4,3,2016,0,5,4,2,2,0,0,2,3,2,E01000335
2022010354261,2022,010354261,517034,192324,-0.310977,51.617585,1,2,2,2,12/01/2022,4,12:52,-1,E09000015,E09000015,3,410,6,30,9,4,6,0,0,5,1,1,1,0,0,1,1,2,E01002226
2022010354263,2022,010354263,535836,169834,-0.048221,51.411267,1,2,2,1,12/01/2022,4,10:15,-1,E09000006,E09000006,3,234,3,30,6,2,3,234,0,1,1,1,1,0,0,1,1,2,E01000797
2022010354264,2022,010354264,517788,171478,-0.307054,51.430075,1,3,2,1,11/01/2022,3,15:15,-1,E09000021,E09000021,3,307,6,40,9,2,5,0,0,1,1,2,2,0,3,1,1,2,E01003006
2022010354266,2022,010354266,536356,179449,-0.037046,51.497545,1,3,1,1,09/01/2022,1,13:00,-1,E09000028,E09000028,6,0,9,30,99,9,3,2202,0,0,1,8,9,0,0,1,3,2,E01004057
2022010354267,2022,010354267,539522,169504,0.004615,51.407407,1,3,2,3,12/01/2022,4,09:40,-1,E09000006,E09000006,6,0,6,20,99,9,6,0,0,9,1,1,1,0,0,1,3,2,E01000673
2022010354271,2022,010354271,533940,188438,-0.068412,51.5789,1,3,2,1,11/01/2022,3,23:28,-1,E09000014,E09000014,6,0,2,20,99,9,6,0,0,0,4,1,1,0,0,1,3,2,E01002050
2022010354272,2022,010354272,525812,169751,-0.192304,51.412831,1,2,1,1,12/01/2022,4,13:44,-1,E09000024,E09000024,3,219,3,30,7,2,3,24,0,5,1,1,2,0,0,1,1,2,E01003357
2022010354276,2022,010354276,532537,163783,-0.097885,51.357668,1,3,2,1,12/01/2022,4,14:50,-1,E09000008,E09000008,3,235,6,30,99,9,6,0,9,9,1,8,2,5,9,1,3,2,E01001040
2022010354279,2022,010354279,513423,184649,-0.365588,51.549343,1,3,2,1,12/01/2022,4,14:40,-1,E09000009,E09000009,3,312,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001318
2022010354281,2022,010354281,529190,174806,-0.141916,51.457501,1,3,2,1,12/01/2022,4,15:50,-1,E09000022,E09000022,6,0,6,20,0,-1,0,-1,0,0,1,1,1,0,0,1,3,2,E01003033
2022010354283,2022,010354283,514520,182617,-0.350434,51.530859,1,3,3,1,12/01/2022,4,16:05,-1,E09000009,E09000009,3,4127,6,30,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01001260
2022010354284,2022,010354284,546067,171144,0.099326,51.420497,1,3,3,1,12/01/2022,4,10:55,-1,E09000004,E09000004,3,222,6,30,3,4,6,0,0,0,1,1,2,0,0,1,3,2,E01000428
2022010354287,2022,010354287,524138,178370,-0.213341,51.49066,1,3,2,1,09/01/2022,1,13:20,-1,E09000013,E09000013,3,4,9,30,6,2,3,4,9,9,1,9,9,9,9,1,3,2,E01001889
2022010354289,2022,010354289,509272,181699,-0.426344,51.523647,1,3,1,1,12/01/2022,4,14:15,-1,E09000017,E09000017,3,4020,3,40,0,-1,0,-1,0,4,1,1,1,0,0,1,1,2,E01002401
2022010354292,2022,010354292,550137,188381,0.165144,51.57431,1,2,1,1,12/01/2022,4,15:22,-1,E09000016,E09000016,3,118,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,2,E01002246
2022010354294,2022,010354294,535914,182947,-0.042062,51.529085,1,3,1,1,12/01/2022,4,16:30,-1,E09000030,E09000030,6,0,6,20,0,-1,0,-1,0,0,5,1,1,0,0,1,1,2,E01032785
2022010354296,2022,010354296,514778,183212,-0.346522,51.536154,1,3,1,2,12/01/2022,4,14:00,-1,E09000009,E09000009,3,40,1,20,1,2,3,40,0,0,1,1,1,0,0,1,3,2,E01001267
2022010354298,2022,010354298,512544,182794,-0.378852,51.532847,1,3,1,1,12/01/2022,4,16:50,-1,E09000009,E09000009,4,455,6,20,3,2,6,0,0,8,4,1,1,0,6,1,1,2,E01001257
2022010354299,2022,010354299,530133,191263,-0.122275,51.605178,1,3,1,2,12/01/2022,4,14:00,-1,E09000014,E09000014,3,109,6,30,5,4,6,0,0,4,1,1,1,0,0,1,3,2,E01001970
2022010354300,2022,010354300,527195,168059,-0.173035,51.397317,1,2,1,1,12/01/2022,4,17:25,-1,E09000024,E09000024,3,217,6,20,9,2,3,239,0,0,4,1,1,0,0,1,1,2,E01003441
2022010354304,2022,010354304,520645,185188,-0.261296,51.552691,1,3,2,1,12/01/2022,4,16:53,-1,E09000005,E09000005,4,4557,1,20,1,4,6,0,0,1,4,1,1,0,0,1,3,2,E01000602
2022010354306,2022,010354306,521233,186230,-0.25246,51.56193,1,3,2,1,11/01/2022,3,12:50,-1,E09000005,E09000005,3,406,3,40,3,4,6,0,0,0,1,2,2,0,0,1,3,2,E01000509
2022010354313,2022,010354313,525788,196470,-0.183114,51.652958,1,3,2,2,12/01/2022,4,12:55,-1,E09000003,E09000003,6,0,6,30,6,4,6,0,0,8,1,1,1,0,0,1,3,2,E01000252
2022010354314,2022,010354314,522970,178553,-0.230092,51.49256,1,3,2,2,12/01/2022,4,13:57,-1,E09000013,E09000013,3,315,2,20,3,4,6,0,9,4,1,1,1,0,0,1,3,2,E01001894
2022010354316,2022,010354316,543875,173375,0.068728,51.441104,1,2,2,1,12/01/2022,4,17:08,-1,E09000011,E09000011,3,211,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,2,E01001617
2022010354317,2022,010354317,531640,186637,-0.10226,51.563257,1,3,2,1,12/01/2022,4,15:30,-1,E09000019,E09000019,3,1201,6,20,6,2,6,0,2,5,1,1,1,0,0,1,1,2,E01002747
2022010354321,2022,010354321,514483,186679,-0.349647,51.567374,1,3,1,1,12/01/2022,4,07:15,-1,E09000015,E09000015,3,312,9,20,99,9,6,0,9,9,4,8,9,0,9,1,3,2,E01002213
2022010354323,2022,010354323,529827,194365,-0.125543,51.633124,1,3,3,1,12/01/2022,4,19:31,-1,E09000010,E09000010,5,0,6,30,0,-1,0,-1,0,0,4,8,2,0,0,1,1,2,E01001519
2022010354326,2022,010354326,530791,179631,-0.1171,51.500494,1,3,1,1,12/01/2022,4,19:45,-1,E09000022,E09000022,3,3036,1,20,1,2,3,23,0,5,4,1,1,0,0,1,1,2,E01003013
2022010354327,2022,010354327,527661,171226,-0.165201,51.425674,1,3,1,1,12/01/2022,4,19:48,-1,E09000032,E09000032,3,217,6,20,3,4,5,0,0,0,4,1,1,0,0,1,1,2,E01004525
2022010354330,2022,010354330,533918,169020,-0.07609,51.404407,1,3,1,1,12/01/2022,4,17:35,-1,E09000008,E09000008,5,0,9,30,2,4,6,0,0,0,4,1,2,0,0,1,3,2,E01001141
2022010354332,2022,010354332,526182,182579,-0.182411,51.528034,1,2,1,1,12/01/2022,4,17:19,-1,E09000033,E09000033,5,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004709
2022010354333,2022,010354333,528512,165979,-0.154866,51.378328,1,3,2,1,12/01/2022,4,07:15,-1,E09000029,E09000029,3,237,9,30,6,2,6,0,0,5,4,2,2,0,0,1,3,2,E01004188
2022010354334,2022,010354334,541440,183221,0.037657,51.530191,1,3,2,1,12/01/2022,4,19:20,-1,E09000025,E09000025,3,124,6,30,7,2,5,0,0,5,4,1,1,0,0,1,1,2,E01003605
2022010354336,2022,010354336,519160,178445,-0.284982,51.492404,1,3,2,1,12/01/2022,4,18:35,-1,E09000018,E09000018,3,4,3,40,3,4,6,0,0,0,4,1,2,0,0,1,3,2,E01002566
2022010354338,2022,010354338,526578,172005,-0.180491,51.432918,1,3,1,1,12/01/2022,4,09:10,-1,E09000032,E09000032,3,217,1,20,1,4,3,217,0,1,1,8,1,0,0,1,3,2,E01004491
2022010354339,2022,010354339,517822,178353,-0.304277,51.491858,1,3,2,1,12/01/2022,4,19:48,-1,E09000018,E09000018,4,455,6,20,0,-1,0,-1,0,0,4,1,2,0,0,1,1,2,E01002564
2022010354342,2022,010354342,538230,190949,-0.005552,51.600429,1,3,2,1,12/01/2022,4,18:35,-1,E09000031,E09000031,3,406,3,50,0,-1,0,-1,0,0,4,1,2,0,0,1,1,2,E01004343
2022010354347,2022,010354347,512733,172036,-0.379559,51.436117,1,3,2,1,12/01/2022,4,19:07,-1,E09000018,E09000018,6,0,7,30,0,-1,0,-1,2,1,1,1,2,0,0,1,1,2,E01002605
2022010354349,2022,010354349,528206,184903,-0.152405,51.548464,1,3,4,1,12/01/2022,4,20:30,-1,E09000007,E09000007,4,517,6,20,0,-1,0,-1,0,1,4,8,2,0,0,1,1,2,E01000900
2022010354351,2022,010354351,516069,185118,-0.327289,51.553021,1,3,2,1,12/01/2022,4,21:05,-1,E09000009,E09000009,3,4090,6,20,2,4,5,0,0,0,4,1,1,0,0,1,1,2,E01001314
2022010354353,2022,010354353,509801,175637,-0.420606,51.469059,1,3,1,1,12/01/2022,4,19:46,-1,EHEATHROW,EHEATHROW,6,0,1,30,1,4,6,0,0,0,4,1,2,0,0,1,1,2,E01002443
2022010354354,2022,010354354,524496,181992,-0.20691,51.523133,1,3,2,1,12/01/2022,4,09:45,-1,E09000020,E09000020,5,0,1,20,2,4,5,0,9,0,1,1,1,0,0,1,3,2,E01002854
2022010354360,2022,010354360,545822,173574,0.096804,51.442395,1,2,2,1,12/01/2022,4,20:27,-1,E09000004,E09000004,5,0,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01000345
2022010354361,2022,010354361,511674,183242,-0.391247,51.537046,1,3,1,1,12/01/2022,4,23:08,-1,E09000009,E09000009,6,0,6,20,0,-1,0,-1,0,0,4,1,1,0,0,1,1,2,E01001328
2022010354362,2022,010354362,534488,189467,-0.060115,51.588016,1,3,1,1,12/01/2022,4,20:30,-1,E09000014,E09000014,3,503,6,30,9,2,6,0,0,5,4,1,2,0,0,1,1,2,E01002080
2022010354365,2022,010354365,539294,183485,0.006845,51.533096,1,3,2,1,12/01/2022,4,21:01,-1,E09000025,E09000025,5,0,1,30,0,-1,0,-1,0,0,4,1,2,0,0,1,1,2,E01003633
2022010354366,2022,010354366,532035,171910,-0.10207,51.43082,1,3,1,1,13/01/2022,5,00:20,-1,E09000022,E09000022,3,215,2,30,3,4,6,0,0,0,4,8,2,0,0,1,1,2,E01003081
2022010354367,2022,010354367,538162,186395,-0.008323,51.559523,1,3,1,1,12/01/2022,4,06:29,-1,E09000031,E09000031,3,112,6,30,3,4,6,0,0,5,4,1,1,0,0,1,1,2,E01004375
2022010354369,2022,010354369,531863,187233,-0.098821,51.56856,1,3,2,1,12/01/2022,4,18:45,-1,E09000012,E09000012,3,503,6,30,8,4,6,0,0,0,4,2,2,0,0,1,1,2,E01001716
2022010354371,2022,010354371,537153,165826,-0.030844,51.374933,1,3,1,1,13/01/2022,5,06:55,-1,E09000008,E09000008,6,0,6,20,9,4,6,0,0,0,4,1,2,0,0,1,1,2,E01001135
2022010354372,2022,010354372,544547,184464,0.082927,51.540574,1,3,2,1,13/01/2022,5,06:00,-1,E09000002,E09000002,3,124,1,30,1,2,3,124,0,5,4,1,2,0,0,1,1,2,E01000009
2022010354374,2022,010354374,528302,169864,-0.156479,51.413289,1,3,1,1,13/01/2022,5,06:20,-1,E09000024,E09000024,3,216,6,20,3,4,6,0,0,0,4,7,1,0,0,1,1,2,E01003392
2022010354375,2022,010354375,513038,186946,-0.3704,51.570065,1,3,2,1,13/01/2022,5,08:02,-1,E09000015,E09000015,3,4090,6,30,6,4,6,0,0,1,1,1,2,0,0,1,1,2,E01002204
2022010354379,2022,010354379,536774,188787,-0.027403,51.581356,1,3,2,1,12/01/2022,4,19:40,-1,E09000031,E09000031,6,0,6,20,3,4,6,0,9,8,4,1,2,0,0,1,3,2,E01004444
2022010354381,2022,010354381,532345,166241,-0.099726,51.379802,1,2,1,1,10/01/2022,2,16:30,-1,E09000008,E09000008,3,212,6,30,99,2,3,212,0,5,1,1,1,0,0,1,3,2,E01001048
2022010354384,2022,010354384,528128,176782,-0.156477,51.4755,1,3,1,1,13/01/2022,5,09:20,-1,E09000032,E09000032,5,0,6,20,3,4,6,0,0,1,1,1,2,0,0,1,1,2,E01004560
2022010354388,2022,010354388,517055,169814,-0.318142,51.415271,1,3,1,1,13/01/2022,5,07:59,-1,E09000027,E09000027,4,358,6,20,3,4,6,0,0,0,1,1,2,0,0,1,1,2,E01003839
2022010354390,2022,010354390,538320,183477,-0.007192,51.533264,1,2,1,1,13/01/2022,5,09:30,-1,E09000025,E09000025,5,0,6,30,9,4,6,0,0,5,1,1,1,0,0,1,1,2,E01033578
2022010354401,2022,010354401,534576,183229,-0.061231,51.531939,1,3,2,1,13/01/2022,5,08:31,-1,E09000030,E09000030,3,1208,6,20,3,4,5,0,0,4,1,1,1,0,0,1,1,2,E01004202
2022010354406,2022,010354406,542598,179085,0.052669,51.492735,1,3,2,1,12/01/2022,4,17:25,-1,E09000011,E09000011,6,0,2,30,6,2,3,206,9,5,4,1,1,0,0,1,3,2,E01001713
2022010354407,2022,010354407,531873,165476,-0.106788,51.373037,1,2,1,1,13/01/2022,5,10:25,-1,E09000008,E09000008,3,236,3,40,9,2,5,0,0,5,1,1,2,0,0,1,1,2,E01001042
2022010354408,2022,010354408,535911,181598,-0.042625,51.516963,1,3,1,1,12/01/2022,4,11:00,-1,E09000030,E09000030,4,121,6,20,0,-1,0,-1,0,1,1,1,1,0,0,1,3,2,E01004285
2022010354409,2022,010354409,522461,175440,-0.238499,51.464693,1,2,2,1,13/01/2022,5,12:00,-1,E09000027,E09000027,3,205,6,30,3,4,5,0,0,0,1,1,1,0,0,1,1,2,E01004639
2022010354411,2022,010354411,527033,181715,-0.170461,51.520079,1,2,2,1,13/01/2022,5,10:35,-1,E09000033,E09000033,3,5,6,20,7,2,3,404,0,4,1,1,2,0,0,1,1,2,E01004702
2022010354412,2022,010354412,549539,176366,0.151427,51.466513,1,3,1,1,13/01/2022,5,11:00,-1,E09000004,E09000004,6,0,6,30,8,4,6,0,0,0,1,8,2,0,0,1,1,2,E01000355
2022010354419,2022,010354419,521628,167612,-0.253169,51.394519,1,3,2,1,12/01/2022,4,12:00,-1,E09000021,E09000021,3,3,9,30,1,4,3,2043,9,9,7,9,9,9,9,1,3,2,E01002982
2022010354423,2022,010354423,531565,179220,-0.106109,51.496621,1,3,2,1,13/01/2022,5,11:15,-1,E09000028,E09000028,3,302,2,20,3,4,6,0,0,4,1,1,1,0,0,1,1,2,E01003933
2022010354424,2022,010354424,524813,188931,-0.199883,51.585423,1,3,2,1,13/01/2022,5,11:30,-1,E09000003,E09000003,3,598,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,2,E01000211
2022010354427,2022,010354427,551200,177965,0.176004,51.480439,1,2,1,1,13/01/2022,5,06:45,-1,E09000004,E09000004,3,220,1,30,1,4,3,206,0,8,4,1,2,0,2,1,1,2,E01000403
2022010354428,2022,010354428,513031,182774,-0.37184,51.53257,1,3,2,1,13/01/2022,5,06:25,-1,E09000009,E09000009,4,455,1,20,1,4,5,0,9,9,4,8,2,0,0,1,3,2,E01032744
2022010354429,2022,010354429,531074,168576,-0.117118,51.401081,1,3,2,1,10/01/2022,2,20:34,-1,E09000008,E09000008,6,0,6,20,0,-1,0,-1,0,7,4,8,2,0,0,1,3,2,E01000995
2022010354430,2022,010354430,534843,183539,-0.057265,51.534661,1,2,1,1,13/01/2022,5,11:30,-1,E09000012,E09000012,3,107,6,20,3,4,5,0,0,0,1,1,1,0,0,1,1,2,E01001837
2022010354431,2022,010354431,540111,170986,0.013663,51.420579,1,2,1,1,13/01/2022,5,10:16,-1,E09000006,E09000006,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01032562
2022010354432,2022,010354432,536711,177042,-0.032866,51.475829,1,3,1,1,04/01/2022,3,12:50,-1,E09000023,E09000023,3,2,2,30,99,2,3,20,9,9,6,1,2,0,0,1,3,2,E01003215
2022010354433,2022,010354433,523689,174095,-0.2213,51.452338,1,3,2,1,12/01/2022,4,10:00,-1,E09000032,E09000032,3,219,7,30,3,4,6,0,9,9,1,1,1,0,0,1,3,2,E01004505
2022010354435,2022,010354435,545133,162689,0.082451,51.344763,1,3,1,1,13/01/2022,5,10:47,-1,E09000006,E09000006,5,0,6,30,99,9,6,0,0,0,1,1,1,4,2,1,3,2,E01000749
2022010354438,2022,010354438,535273,185118,-0.050463,51.548748,1,3,2,1,04/01/2022,3,19:15,-1,E09000012,E09000012,3,102,6,20,99,9,3,102,0,1,4,1,1,0,0,1,3,2,E01001735
2022010354440,2022,010354440,527713,182125,-0.160517,51.52361,1,3,2,1,13/01/2022,5,12:25,-1,E09000033,E09000033,3,41,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004662
2022010354441,2022,010354441,531135,185248,-0.110058,51.550892,1,3,2,2,13/01/2022,5,13:00,-1,E09000019,E09000019,3,1,6,20,9,4,4,515,0,1,1,1,1,0,0,1,1,2,E01002795
2022010354442,2022,010354442,540548,188412,0.026879,51.577059,1,2,1,1,13/01/2022,5,13:08,-1,E09000026,E09000026,5,0,6,30,0,-1,0,-1,0,1,1,1,1,0,0,1,1,2,E01003778
2022010354443,2022,010354443,546184,180571,0.104902,51.505173,1,3,2,1,13/01/2022,5,12:50,-1,E09000011,E09000011,3,2041,3,30,1,4,6,0,0,4,1,1,1,0,0,1,3,2,E01033745
2022010354447,2022,010354447,534924,185863,-0.055208,51.555526,1,3,1,1,13/01/2022,5,08:30,-1,E09000012,E09000012,6,0,6,20,7,2,3,107,0,4,1,1,1,0,2,1,1,2,E01033703
2022010354451,2022,010354451,524039,176736,-0.21534,51.475997,1,3,2,1,13/01/2022,5,13:21,-1,E09000013,E09000013,3,219,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001905
2022010354452,2022,010354452,538465,181277,-0.005966,51.513459,1,3,2,1,10/01/2022,2,20:15,-1,E09000030,E09000030,6,0,2,20,0,-1,0,-1,9,9,6,9,2,9,9,1,3,2,E01004243
2022010354453,2022,010354453,509490,171740,-0.426287,51.434092,1,3,2,1,13/01/2022,5,09:02,-1,E09000018,E09000018,6,0,6,20,9,4,3,244,0,0,1,7,4,0,0,1,1,2,E01002602
2022010354455,2022,010354455,539487,181453,0.008822,51.514789,1,3,1,1,13/01/2022,5,13:03,-1,E09000025,E09000025,3,1011,6,30,9,4,6,0,0,5,1,1,1,0,0,1,1,2,E01033585
2022010354467,2022,010354467,516914,188556,-0.313964,51.583746,1,3,2,1,13/01/2022,5,15:47,-1,E09000005,E09000005,3,4006,6,30,3,4,6,0,0,4,1,1,1,0,0,1,3,2,E01000536
2022010354474,2022,010354474,524307,174939,-0.212114,51.459788,1,3,2,1,12/01/2022,4,16:55,-1,E09000032,E09000032,3,205,6,30,99,9,6,0,0,5,4,1,1,0,0,1,3,2,E01004609
2022010354475,2022,010354475,521821,193521,-0.241453,51.627328,1,3,1,1,13/01/2022,5,15:25,-1,E09000003,E09000003,3,5109,6,30,7,2,4,552,2,4,1,1,2,0,0,1,1,2,E01000261
2022010354476,2022,010354476,537583,169532,-0.023235,51.408132,1,3,2,1,13/01/2022,5,11:30,-1,E09000006,E09000006,4,230,6,30,6,4,6,0,9,9,1,1,2,0,0,1,3,2,E01000714
2022010354477,2022,010354477,548973,185909,0.147313,51.552408,1,3,2,1,12/01/2022,4,15:15,-1,E09000002,E09000002,3,1240,6,30,8,4,6,0,0,0,1,1,1,0,0,1,3,2,E01000065
2022010354483,2022,010354483,543992,183770,0.074647,51.53448,1,2,2,1,13/01/2022,5,17:30,-1,E09000002,E09000002,3,123,6,30,0,-1,0,-1,0,4,4,1,2,4,0,1,1,2,E01033587
2022010354485,2022,010354485,549998,176293,0.157998,51.465736,1,3,1,1,13/01/2022,5,15:39,-1,E09000004,E09000004,5,0,9,30,0,-1,0,-1,9,1,1,1,1,0,0,1,3,2,E01000370
2022010354492,2022,010354492,524376,173044,-0.211787,51.442743,1,3,2,1,13/01/2022,5,17:58,-1,E09000032,E09000032,6,0,6,20,0,-1,0,-1,0,0,4,1,2,0,0,1,1,2,E01004632
2022010354498,2022,010354498,514338,182662,-0.353042,51.5313,1,3,4,4,13/01/2022,5,18:06,-1,E09000009,E09000009,6,0,1,20,1,4,6,0,0,0,4,1,1,0,0,1,1,2,E01001261
2022010354499,2022,010354499,534217,192954,-0.062691,51.619415,1,3,2,1,10/01/2022,2,17:30,-1,E09000010,E09000010,3,1010,6,30,9,9,6,0,9,5,4,1,1,0,0,1,3,2,E01001425
2022010354501,2022,010354501,547725,189324,0.13076,51.58342,1,2,1,1,13/01/2022,5,19:05,-1,E09000002,E09000002,6,0,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,2,E01000029
2022010354503,2022,010354503,515929,171076,-0.333914,51.426845,1,3,2,1,13/01/2022,5,12:30,-1,E09000027,E09000027,3,313,1,20,2,4,3,309,0,1,1,1,1,0,0,1,3,2,E01003886
2022010354509,2022,010354509,532339,164969,-0.100286,51.368373,1,3,2,1,13/01/2022,5,10:30,-1,E09000008,E09000008,6,0,2,30,99,9,6,0,9,0,1,4,9,0,0,1,3,2,E01001043
2022010354510,2022,010354510,545785,183472,0.100356,51.531342,1,3,2,1,13/01/2022,5,18:25,-1,E09000002,E09000002,3,13,3,50,0,-1,0,-1,0,0,4,1,1,0,0,1,1,2,E01000093
2022010354513,2022,010354513,531006,189486,-0.110339,51.589006,1,3,2,1,13/01/2022,5,13:50,-1,E09000014,E09000014,4,138,6,20,7,2,3,504,0,4,1,1,1,0,0,1,3,2,E01002030
